year,year_rank,group,artist,song_name
1987,76,Steve Winwood,Steve Winwood,The Finer Things
1987,77,Expose,Expose,Let Me Be The One
1987,78,Survivor,Survivor,Is This Love
1987,79,Herb Alpert,Herb Alpert,Diamonds
1987,80,Expose,Expose,Point Of No Return
1987,81,Fleetwood Mac,Fleetwood Mac,Big Love
1987,82,Lou Gramm,Lou Gramm,Midnight Blue
1987,83,Crowded House,Crowded House,Something So Strong
1987,84,Bryan Adams,Bryan Adams,Heat Of The Night
1987,85,Glenn Medeiros,Glenn Medeiros,Nothing's Gonna Change My Love For You
1987,86,Bruce Springsteen,Bruce Springsteen,Brilliant Disguise
1987,87,Smokey Robinson,Smokey Robinson,Just To See Her
1987,88,Heart,Heart,Who Will You Run Too
1987,89,Bruce Willis,Bruce Willis,Respect Yourself
1987,90,Jets,Jets,Cross My Broken Heart
1987,91,Kool and The Gang,Kool and The Gang,Victory
1987,92,Pretenders,Pretenders,Don't Get Me Wrong
1987,93,Huey Lewis and The News,Huey Lewis and The News,Doing It All For My Baby
1987,94,Breakfast Club,Breakfast Club,Right On Track
1987,95,Lionel Richie,Lionel Richie,Ballerina Girl
1987,96,Kenny Loggins,Kenny Loggins,Meet Me Half Way
1987,97,Cutting Crew,Cutting Crew,I've Been In Love Before
1987,98,Beastie Boys,Beastie Boys,(You Gotta) Fight For Your Right (To Party)
1987,99,Pseudo Echo,Pseudo Echo,Funkytown
1987,100,Ready For The World,Ready For The World,Love You Down
1988,1,George Michael,George Michael,Faith
1988,2,INXS,INXS,Need You Tonight
1988,3,George Harrison,George Harrison,Got My Mind Set On You
1988,4,Rick Astley,Rick Astley,Never Gonna Give You Up
1988,5,Guns N' Roses,Guns N' Roses,Sweet Child O' Mine
1988,6,Whitney Houston,Whitney Houston,So Emotional
1988,7,Belinda Carlisle,Belinda Carlisle,Heaven Is A Place On Earth
1988,8,Tiffany,Tiffany,Could've Been
1988,9,Breathe,Breathe,Hands To Heaven
1988,10,Steve Winwood,Steve Winwood,Roll With It
1988,11,George Michael,George Michael,One More Try
1988,12,Terence Trent d'Arby,Terence Trent d'Arby,Wishing Well
1988,13,Gloria Estefan and Miami Sound Machine,Gloria Estefan,Anything For You
1988,13,Gloria Estefan and Miami Sound Machine,Miami Sound Machine,Anything For You
1988,14,Cheap Trick,Cheap Trick,The Flame
1988,15,Billy Ocean,Billy Ocean,"Get Outta My Dreams, Get Into My Car"
1988,16,Expose,Expose,Seasons Change
1988,17,Whitesnake,Whitesnake,Is This Love
1988,18,Escape Club,Escape Club,"Wild, Wild West"
1988,19,Def Leppard,Def Leppard,Pour Some Sugar On Me
1988,20,Taylor Dayne,Taylor Dayne,I'll Always Love You
1988,21,Michael Jackson,Michael Jackson,Man In The Mirror
1988,22,Debbie Gibson,Debbie Gibson,Shake Your Love
1988,23,Robert Palmer,Robert Palmer,Simply Irresistible
1988,24,Richard Marx,Richard Marx,Hold On To The Nights
1988,25,Eric Carnen,Eric Carnen,Hungry Eyes
1988,26,Johnny Hates Jazz,Johnny Hates Jazz,Shattered Dreams
1988,27,George Michael,George Michael,Father Figure
1988,28,Samantha Fox,Samantha Fox,Naughty Girls (Need Love Too)
1988,29,Phil Collins,Phil Collins,A Groovy Kind Of Love
1988,30,Def Leppard,Def Leppard,Love Bites
1988,31,Richard Marx,Richard Marx,Endless Summer Nights
1988,32,Debbie Gibson,Debbie Gibson,Foolish Beat
1988,33,Whitney Houston,Whitney Houston,Where Do Broken Hearts Go
1988,34,Aerosmith,Aerosmith,Angel
1988,35,Bangles,Bangles,Hazy Shade Of Winter
1988,36,Michael Jackson,Michael Jackson,The Way You Make Me Feel
1988,37,Bobby McFerrin,Bobby McFerrin,"Don't Worry, Be Happy"
1988,38,Eric Carnen,Eric Carnen,Make Me Lose Control
1988,39,UB40,UB40,Red Red Wine
1988,40,Patric Swayze,Patric Swayze,She's Like The Wind
1988,41,Bon Jovi,Bon Jovi,Bad Medicine
1988,42,Beach Boys,Beach Boys,Kokomo
1988,43,Elton John,Elton John,I Don't Wanna Go On With You Like That
1988,44,Rick Astley,Rick Astley,Together Forever
1988,45,George Michael,George Michael,Monkey
1988,46,INXS,INXS,Devil Inside
1988,47,Richard Marx,Richard Marx,Should've Known Better
1988,48,Chicago,Chicago,I Don't Wanna Live Without Your Love
1988,49,Kylie Minogue,Kylie Minogue,The Loco-Motion
1988,50,Pet Shop Boys and Dusty Springfield,Pet Shop Boys,What Have I Done To Deserve This?
1988,50,Pet Shop Boys and Dusty Springfield,Dusty Springfield,What Have I Done To Deserve This?
1988,51,Jets,Jets,Make It Real
1988,52,Information Society,Information Society,What's On Your Mind
1988,53,Taylor Dayne,Taylor Dayne,Tell It To My Heart
1988,54,Debbie Gibson,Debbie Gibson,Out Of The Blue
1988,55,Jody Watley,Jody Watley,Don't You Want Me
1988,56,U2,U2,Desire
1988,57,Belinda Carlisle,Belinda Carlisle,I Get Weak
1988,58,Terence Trent d'Arby,Terence Trent d'Arby,Sign Your Name
1988,59,Roger,Roger,I Want To Be Your Man
1988,60,Pebbles,Pebbles,Girlfriend
1988,61,Michael Jackson,Michael Jackson,Dirty Diana
1988,62,Gloria Estefan and Miami Sound Machine,Gloria Estefan,1 2 3 4
1988,62,Gloria Estefan and Miami Sound Machine,Miami Sound Machine,1 2 3 4
1988,63,Pebbles,Pebbles,Mercedes Boy
1988,64,Huey Lewis and The News,Huey Lewis and The News,Perfect World
1988,65,INXS,INXS,New Sensation
1988,66,Pretty Poison,Pretty Poison,Catch Me (I'm Falling)
1988,67,New Edition,New Edition,If It Isn't Love
1988,68,Jets,Jets,Rocket 2 U
1988,69,Peter Cetera,Peter Cetera,One Good Woman
1988,70,Cheap Trick,Cheap Trick,Don't Be Cruel
1988,71,Elton John,Elton John,Candle In The Wind
1988,72,Daryl Hall and John Oates,Daryl Hall,Everything Your Heart Desires
1988,72,Daryl Hall and John Oates,John Oates,Everything Your Heart Desires
1988,73,Foreigner,Foreigner,Say You Will
1988,74,Keith Sweat,Keith Sweat,I Want Her
1988,75,Natalie Cole,Natalie Cole,Pink Cadillac
1988,76,Tracy Chapman,Tracy Chapman,Fast Car
1988,77,Icehouse,Icehouse,Electric Blue
1988,78,Bruce Hornsby and The Range,Bruce Hornsby and The Range,The Valley Road
1988,79,Bobby Brown,Bobby Brown,Don't Be Cruel
1988,80,Pet Shop Boys,Pet Shop Boys,Always On My Mind
1988,81,Brenda Russell feat. Joe Esposito,Brenda Russell,Piano In The Dark
1988,81,Brenda Russell feat. Joe Esposito,Joe Esposito,Piano In The Dark
1988,82,Van Halen,Van Halen,When It's Love
1988,83,Paul Carrack,Paul Carrack,Don't Shed A Tear
1988,84,Sting,Sting,We'll Be Together
1988,85,Joan Jett and The Blackhearts,Joan Jett and The Blackhearts,I Hate Myself For Loving You
1988,86,Foreigner,Foreigner,I Don't Want To Live Without You
1988,87,Al B. Sure!,Al B. Sure!,Nite And Day
1988,88,Steve Winwood,Steve Winwood,Don't You Know What The Night Can Do
1988,89,Whitney Houston,Whitney Houston,One Moment In Time
1988,90,Gloria Estefan and Miami Sound Machine,Gloria Estefan,Can't Stay Away From You
1988,90,Gloria Estefan and Miami Sound Machine,Miami Sound Machine,Can't Stay Away From You
1988,91,George Michael,George Michael,Kissing A Fool
1988,92,John Cougar Mellancamp,John Cougar Mellancamp,Cherry Bomb
1988,93,Brenda K. Starr,Brenda K. Starr,I Still Believe
1988,94,Cher,Cher,I Found Someone
1988,95,INXS,INXS,Never Tear Us Apart
1988,96,Steve Windwood,Steve Windwood,Valerie
1988,97,David Lee Roth,David Lee Roth,Just Like Paradise
1988,98,Poison,Poison,Nothin' But A Good Time
1988,99,White Lion,White Lion,Wait
1988,100,Taylor Dayne,Taylor Dayne,Prove Your Love
1989,1,Chicago,Chicago,Look Away
1989,2,Bobby Brown,Bobby Brown,My Prerogative
1989,3,Poison,Poison,Every Rose Has Its Thorn
1989,4,Paula Abdul,Paula Abdul,Straight Up
1989,5,Janet Jackson,Janet Jackson,Miss You Much
1989,6,Paula Abdul,Paula Abdul,Cold Hearted
1989,7,Bette Midler,Bette Midler,Wind Beneath My Wings
1989,8,Milli Vanilli,Milli Vanilli,Girl You Know Its True
1989,9,Will To Power,Will To Power,"Baby, I Love Your Way-Freebird"
1989,10,Anita Baker,Anita Baker,Giving You The Best That I Got
1989,11,Richard Marx,Richard Marx,Right Here Waiting
1989,12,Boy Meets Girl,Boy Meets Girl,Waiting For A Star To Fall
1989,13,Debbie Gibson,Debbie Gibson,Lost In Your Eyes
1989,14,Gloria Estefan,Gloria Estefan,Don't Wanna Lose You
1989,15,Warrant,Warrant,Heaven
1989,16,Milli Vanilli,Milli Vanilli,Girl I'm Gonna Miss You
1989,17,Roxette,Roxette,The Look
1989,18,Fine Young Cannibals,Fine Young Cannibals,She Drives Me Crazy
1989,19,Bobby Brown,Bobby Brown,On Our Own
1989,20,Phil Collins,Phil Collins,Two Hearts
1989,21,Milli Vanilli,Milli Vanilli,Blame It On The Rain
1989,22,Roxette,Roxette,Listen To Your Heart
1989,23,Bon Jovi,Bon Jovi,I'll Be There For You
1989,24,Simply Red,Simply Red,If You Don't Know Be By Now
1989,25,Madonna,Madonna,Like A Prayer
1989,26,New Kids On The Block,New Kids On The Block,I'll Be Loving You (Forever)
1989,27,Breathe,Breathe,How Can I Fall?
1989,28,Milli Vanilli,Milli Vanilli,Baby Don't Forget My Number
1989,29,Martika,Martika,Toy Solider
1989,30,Paula Abdul,Paula Abdul,Forever Your Girl
1989,31,Mike and The Mechanics,Mike and The Mechanics,The Living Years
1989,32,The Bangles,The Bangles,Eternal Flame
1989,33,Tone Loc,Tone Loc,Wild Thing
1989,34,Bad English,Bad English,When I See You Smile
1989,35,Cher,Cher,If I Could Turn Back Time
1989,36,Neneh Cherry,Neneh Cherry,Buffalo Stance
1989,37,Sheriff,Sheriff,When I'm With You
1989,38,Taylor Dayne,Taylor Dayne,Don't Rush Me
1989,39,Bon Jovi,Bon Jovi,Born To Be My Baby
1989,40,Fine Young Cannibals,Fine Young Cannibals,Good Thing
1989,41,Sheena Easton,Sheena Easton,The Lover In Me
1989,42,Young M.C.,Young M.C.,Bust A Move
1989,43,Great White,Great White,"Once Bitten, Twice Shy"
1989,44,Prince,Prince,Batdance
1989,45,Michael Damian,Michael Damian,Rock On
1989,46,Jody Watley,Jody Watley,Real Love
1989,47,B-52's,B-52's,Love Shack
1989,48,Bobby Brown,Bobby Brown,Every Little Step
1989,49,New Kids On The Block,New Kids On The Block,Hangin' Tough
1989,50,Rod Stewart,Rod Stewart,My Heart Can't Tell You No
1989,51,Love and Rockets,Love and Rockets,So Alive
1989,52,New Kids On The Block,New Kids On The Block,You Got It (The Right Stuff)
1989,53,Def Leppard,Def Leppard,Armageddon It
1989,54,Richard Marx,Richard Marx,Satisfied
1989,55,Madonna,Madonna,Express Yourself
1989,56,Dino,Dino,I Like It
1989,57,Donny Osmond,Donny Osmond,Soldier Of Love
1989,58,Tears For Fears,Tears For Fears,Sowing The Seeds Of Love
1989,59,Madonna,Madonna,Cherish
1989,60,White Lion,White Lion,When The Children Cry
1989,61,Skid Row,Skid Row,18 And Life
1989,62,Duran Duran,Duran Duran,I Don't Want Your Love
1989,63,.38 Special,.38 Special,Second Chances
1989,64,Karyn White,Karyn White,The Way You Love Me
1989,65,Tone Loc,Tone Loc,Funky Cold Medina
1989,66,Bangles,Bangles,In Your Room
1989,67,Natalie Cole,Natalie Cole,Miss You Like Crazy
1989,68,Cure,Cure,Love Song
1989,69,Karyn White,Karyn White,Secret Rendesvous
1989,70,Jeff Healey Band,Jeff Healey Band,Angel Eyes
1989,71,Guns N' Roses,Guns N' Roses,Patience
1989,72,Eddie Money,Eddie Money,Walk On Water
1989,73,New Kids On The Block,New Kids On The Block,Cover Girl
1989,74,Guns N' Roses,Guns N' Roses,Welcom To The Jungle
1989,75,Surface,Surface,Shower Me With Your Love
1989,76,R.E.M.,R.E.M.,Stand
1989,77,Lita Ford,Lita Ford,Close My Eyes Forever
1989,78,Tiffany,Tiffany,All This Time
1989,79,Cher and Peter Cetera,Cher,After All
1989,79,Cher and Peter Cetera,Peter Cetera,After All
1989,80,Bobby Brown,Bobby Brown,Roni
1989,81,Aerosmith,Aerosmith,Love In An Elevator
1989,82,Bon Jovi,Bon Jovi,Lay Your Hands On Me
1989,83,When In Rome,When In Rome,This Promise
1989,84,Edie Brickell and The New Bohemians,Edie Brickell and The New Bohemians,What I Am
1989,85,Boys Club,Boys Club,I Remember Holding You
1989,86,Guns N' Roses,Guns N' Roses,Paradise City
1989,87,Samantha Fox,Samantha Fox,Iwanna Have Some Fun
1989,88,Rick Astley,Rick Astley,She Wants To Dance With Me
1989,89,Vanessa Williams,Vanessa Williams,Dreamin'
1989,90,Babyface,Babyface,It's No Crime
1989,91,Alice Cooper,Alice Cooper,Poison
1989,92,Donna Summer,Donna Summer,This Time I Know It's For Real
1989,93,Michael Jackson,Michael Jackson,Smooth Criminal
1989,94,Deon Estus,Deon Estus,Heavan Help Me
1989,95,Bobby Brown,Bobby Brown,Rock Wit'cha
1989,96,Sa-fire,Sa-fire,Thinking Of You
1989,97,Expose,Expose,What You Don't Know
1989,98,Ann Wilson and Robin Zander,Ann Wilson,Surrender To Me
1989,98,Ann Wilson and Robin Zander,Robin Zander,Surrender To Me
1989,99,Don Henley,Don Henley,The End Of The Innocence
1989,100,Soul II Soul,Soul II Soul,Keep On Movin'
1990,1,Wilson Phillips,Wilson Phillips,Hold On
1990,2,Roxette,Roxette,It Must Have Been Love
1990,3,Sinead O'Connor,Sinead O'Connor,Nothing Compares 2 U
1990,4,Bell Biv Devoe,Bell Biv Devoe,Poison
1990,5,Madonna,Madonna,Vogue
1990,6,Mariah Carey,Mariah Carey,Vision Of Love
1990,7,Phil Collins,Phil Collins,Another Day In Paradise
1990,8,En Vogue,En Vogue,Hold On
1990,9,Billy Idol,Billy Idol,Cradle Of Love
1990,10,Jon Bon Jovi,Jon Bon Jovi,Blaze Of Glory
1990,11,Bell Biv Devoe,Bell Biv Devoe,Do Me!
1990,12,Michael Bolton,Michael Bolton,How Am I Supposed To Live Without You
1990,13,Technotronic,Technotronic,Pump Up The Jam
1990,14,Paula Abdul,Paula Abdul,Opposites Attract
1990,15,Janet Jackson,Janet Jackson,Escapade
1990,16,Heart,Heart,All I Wanna Do Is Make Love To You
1990,17,Maxi Priest,Maxi Priest,Close To You
1990,18,Alannah Myles,Alannah Myles,Black Velvet
1990,19,Wilson Phillips,Wilson Phillips,Release Me
1990,20,Linda Ronstadt and Aaron Neville,Linda Ronstadt,Don't Know Much
1990,20,Linda Ronstadt and Aaron Neville,Aaron Neville,Don't Know Much
1990,21,Lisa Stansfield,Lisa Stansfield,All Around The World
1990,22,Calloway,Calloway,I Wanna Be Rich
1990,23,Johnny Gill,Johnny Gill,Rub You The Right Way
1990,24,Glenn Medeiros feat. Bobby Brown,Glenn Medeiros,She Ain't Worth It
1990,24,Glenn Medeiros feat. Bobby Brown,Bobby Brown,She Ain't Worth It
1990,25,Sweet Sensation,Sweet Sensation,If Wishes Came True
1990,26,Snap,Snap,The Power
1990,27,Nelson,Nelson,(Can't Live Without Your) Love And Affection
1990,28,Taylor Dayne,Taylor Dayne,Love Will Lead You Back
1990,29,Jane Child,Jane Child,Don't Wanna Fall In Love
1990,30,Seduction,Seduction,Two To Make It Right
1990,31,Linear,Linear,Sending All My Love
1990,32,Poison,Poison,Unskinny Bop
1990,33,New Kids On The Block,New Kids On The Block,Step By Step
1990,34,Roxette,Roxette,Dangerous
1990,35,Billy Joel,Billy Joel,We Didn't Start The Fire
1990,36,James Ingram,James Ingram,I Don't Have The Heart
1990,37,Rod Stewart,Rod Stewart,Downtown Train
1990,38,Janet Jackson,Janet Jackson,Rhythm Nation
1990,39,Tommy Page,Tommy Page,I'll Be Your Everything
1990,40,B-52's,B-52's,Roam
1990,41,Jody Watley,Jody Watley,Everything
1990,42,Soul II Soul,Soul II Soul,Back to Life (However Do You Want Me)
1990,43,Luther Vandross,Luther Vandross,Here And Now
1990,44,Janet Jackson,Janet Jackson,Alright
1990,45,Vanilla Ice,Vanilla Ice,Ice Ice Baby
1990,46,Milli Vanilli,Milli Vanilli,Blame It On The Rain
1990,47,M.C. Hammer,M.C. Hammer,Have You Seen Her
1990,48,Taylor Dayne,Taylor Dayne,With Every Beat Of My Heart
1990,49,Janet Jackson,Janet Jackson,Come Back To Me
1990,50,Michel'le,Michel'le,No More Lies
1990,51,George Michael,George Michael,Praying For Time
1990,52,Michael Bolton,Michael Bolton,How Can We Be Lovers
1990,53,Phil Collins,Phil Collins,Do You Remember
1990,54,After 7,After 7,Ready Or Not
1990,55,M.C. Hammer,M.C. Hammer,U Can't Touch This
1990,56,Phil Collins,Phil Collins,I Wish It Would Rain Down
1990,57,Lou Gramm,Lou Gramm,Just Between You And Me
1990,58,Phil Collins,Phil Collins,Something Happened On The Way To Heaven
1990,59,Janet Jackson,Janet Jackson,Black Cat
1990,60,After 7,After 7,Can't Stop
1990,61,Aerosmith,Aerosmith,Janie's Got A Gun
1990,62,Digital Underground,Digital Underground,The Humpty Dance
1990,63,Taylor Dayne,Taylor Dayne,I'll Be Your Shelter
1990,64,Tom Petty,Tom Petty,Free Fallin'
1990,65,Pebbles,Pebbles,Giving You The Benefit
1990,66,Depeche Mode,Depeche Mode,Enjoy The Silence
1990,67,Tesla,Tesla,Love Song
1990,68,Bad English,Bad English,Price Of Love
1990,69,Tyler Collins,Tyler Collins,Girls Nite Out
1990,70,Go West,Go West,King Of Wishful Thinking
1990,71,Chicago,Chicago,What Kind Of Man Would I Be?
1990,72,Skid Row,Skid Row,I Remember You
1990,73,Technotronic,Technotronic,Get Up! (Before The Night Is Over)
1990,74,Gloria Estefan,Gloria Estefan,Here We Are
1990,75,Faith No More,Faith No More,Epic
1990,76,Mariah Carey,Mariah Carey,Love Takes Time
1990,77,Cher,Cher,Just Like Jesse James
1990,78,B-52s,B-52s,Love Shack
1990,79,Milli Vanilli,Milli Vanilli,All Or Nothing
1990,80,Dino,Dino,Romeo
1990,81,Black Box,Black Box,Everybody Everybody
1990,82,Billy Joel,Billy Joel,I Go To Extremes
1990,83,Babyface,Babyface,Whip Appeal
1990,84,Paul Young,Paul Young,Oh Girl
1990,85,D-Mob With Cathy Dennis,D-Mob With Cathy Dennis,C'mon And Get My Love
1990,86,Paula Abdul,Paula Abdul,(It's Just) The Way That You Love Me
1990,87,The Cover Girls,The Cover Girls,We Can't Go Wrong
1990,88,Michael Bolton,Michael Bolton,When I'm Back On My Feet Again
1990,89,Keith Sweat,Keith Sweat,Make You Sweat
1990,90,New Kids On The Block,New Kids On The Block,This One's For The Children
1990,91,Aerosmith,Aerosmith,What It Takes
1990,92,Kiss,Kiss,Forever
1990,93,The Time,The Time,Jerk Out
1990,94,Biz Markie,Biz Markie,Just A Friend
1990,95,A'me Lorain,A'me Lorain,Whole Wide World
1990,96,Motley Crue,Motley Crue,Without You
1990,97,Jive Bunny and The Master Mixers,Jive Bunny and The Master Mixers,Swing The Mood
1990,98,Prince,Prince,Thieves In The Temple
1990,99,Mellow Man Ace,Mellow Man Ace,Mentirosa
1990,100,Kyper,Kyper,Tic-Tac-Toe
1991,1,Bryan Adams,Bryan Adams,(Everything I Do) I Do It For You
1991,2,Color Me Badd,Color Me Badd,I Wanna Sex You Up
1991,3,C+C Music Factory,C+C Music Factory,Gonna Make You Sweat (Everybody Dance Now)
1991,4,Paula Abdul,Paula Abdul,Rush Rush
1991,5,Timmy T,Timmy T,One More Try
1991,6,EMF,EMF,Unbelievable
1991,7,Extreme,Extreme,More Than Words
1991,8,Hi-Five,Hi-Five,I Like The Way (The Kissing Game)
1991,9,Surface,Surface,The First Time
1991,10,Amy Grant,Amy Grant,"Baby, Baby"
1991,11,Boyz II Men,Boyz II Men,Motownphilly
1991,12,Stevie B,Stevie B,Because I Love You (The Postman Song)
1991,13,Mariah Carey,Mariah Carey,Someday
1991,14,Damn Yankees,Damn Yankees,High Enough
1991,15,Bette Midler,Bette Midler,From A Distance
1991,16,Whitney Houston,Whitney Houston,All The Man That I Need
1991,17,Jesus Jones,Jesus Jones,"Right Here, Right Now"
1991,18,Color Me Badd,Color Me Badd,I Adore Mi Amor
1991,19,Janet Jackson,Janet Jackson,Love Will Never Do (Without You)
1991,20,Marky Mark and The Funky Bunch feat. Loleatta Holloway,Marky Mark and The Funky Bunch,Good Vibrations
1991,20,Marky Mark and The Funky Bunch feat. Loleatta Holloway,Loleatta Holloway,Good Vibrations
1991,21,Madonna,Madonna,Justify My Love
1991,22,Mariah Carey,Mariah Carey,Emotions
1991,23,Roxette,Roxette,Joyride
1991,24,Karyn White,Karyn White,Romantic
1991,25,Tara Kemp,Tara Kemp,Hold You Tight
1991,26,Mariah Carey,Mariah Carey,I Don't Wanna Cry
1991,27,Wilson Phillips,Wilson Phillips,You're In Love
1991,28,Amy Grant,Amy Grant,Every Heartbeat
1991,29,Ralph Tresvant,Ralph Tresvant,Sensitivity
1991,30,Cathy Dennis,Cathy Dennis,Touch Me (All Night Long)
1991,31,Londonbeat,Londonbeat,I've Been Thinking About You
1991,32,Natural Selection,Natural Selection,Do Anything
1991,33,R.E.M.,R.E.M.,Losing My Religion
1991,34,Gloria Estefan,Gloria Estefan,Coming Out Of The Dark
1991,35,Lenny Kravitz,Lenny Kravitz,It Ain't Over 'Til It's Over
1991,36,C+C Music Factory,C+C Music Factory,Here We Go
1991,37,Celine Dion,Celine Dion,Where Does My Heart Beat Now
1991,38,D.J. Jazzy Jeff and The Fresh Prince,D.J. Jazzy Jeff and The Fresh Prince,Summertime
1991,39,Scorpions,Scorpions,Wind Of Change
1991,40,Rhythm Syndicate,Rhythm Syndicate,P.A.S.S.I.O.N.
1991,41,Paula Abdul,Paula Abdul,The Promise Of A New Day
1991,42,Whitney Houston,Whitney Houston,I'm Your Baby Tonight
1991,43,Firehouse,Firehouse,Love Of A Lifetime
1991,44,Roxette,Roxette,Fading Like A Flower (Every Time You Leave)
1991,45,Tracie Spencer,Tracie Spencer,This House
1991,46,Extreme,Extreme,Hole Hearted
1991,47,Luther Vandross,Luther Vandross,Power Of Love-Love Power
1991,48,Wilson Phillips,Wilson Phillips,Impulsive
1991,49,Michael Bolton,Michael Bolton,Love Is A Wonderful Thing
1991,50,Rod Stewart,Rod Stewart,Rhythm Of My Heart
