quiz,url,result,name,description,headline,image
"Which ""Hey Arnold!"" Character Are You?",http://www.buzzfeed.com/keelyflaherty/which-hey-arnold-character-are-you,8,Helga,"You brilliant, tortured soul. You’re the queen of cynical snark, and on the outside you’re as tough as you are intelligent. But to the few people who really know you, you’re sensitive and kind, and a gifted artist.",You got: Helga,http://s3-ak.buzzfeed.com/static/2014-03/tmp/webdr04/2/15/e1a65b542c9a2609f7230a49f485f16f-0.jpg
Which “Gilmore Girls” Guy Is Your Soulmate?,http://www.buzzfeed.com/mackenziekruvant/which-gilmore-girls-guy-is-your-soulmate,0,Jess Mariano,"Everyone thinks that Jess is a bad boy, but he’s really just misunderstood. You understand that and he loves you for it.",You got: Jess Mariano,http://s3-ak.buzzfeed.com/static/2014-03/tmp/webdr08/1/15/beb53760a6ff4ac920559e94ae6164a0-0.jpg
Which “Gilmore Girls” Guy Is Your Soulmate?,http://www.buzzfeed.com/mackenziekruvant/which-gilmore-girls-guy-is-your-soulmate,1,Logan Huntzburger,"Logan wants the best of the best, so naturally he wants you. Your lives together will be filled with delicious food, lavish trips, and only the most beautiful things.",You got: Logan Huntzburger,http://s3-ak.buzzfeed.com/static/2014-03/tmp/webdr03/1/15/384cd00c16f8616e2dde114f109f7717-9.jpg
Which “Gilmore Girls” Guy Is Your Soulmate?,http://www.buzzfeed.com/mackenziekruvant/which-gilmore-girls-guy-is-your-soulmate,2,Dean Forester,"Everyone thinks that he’s simple, but Dean is passionate. He fights for what he wants, even if it’s not always in the best way. But he loves you and wants what is best for you. As long as Rory isn’t around you should be all set for a life of love and romance!",You got: Dean Forester,http://s3-ak.buzzfeed.com/static/2014-03/tmp/webdr05/1/15/29a44391ca991858efabcca03ec5a417-26.jpg
Which “Gilmore Girls” Guy Is Your Soulmate?,http://www.buzzfeed.com/mackenziekruvant/which-gilmore-girls-guy-is-your-soulmate,3,Kirk Gleason,"Some people find Kirk annoying, but really he’s an impressive guy. A man of many talents, he’ll always keep you guessing and interested. You never know what you’ll get with Kirk but that’s half the fun.",You got: Kirk Gleason,http://s3-ak.buzzfeed.com/static/2014-03/tmp/webdr02/1/19/f33d391025196131d05de13a0ccac338-7.jpg
Which “Gilmore Girls” Guy Is Your Soulmate?,http://www.buzzfeed.com/mackenziekruvant/which-gilmore-girls-guy-is-your-soulmate,4,Luke Danes,"He can be kind of grumpy and neurotic, but Luke will love you through thick and thin. He’ll be protective and make sure that you are always happy and healthy.",You got: Luke Danes,http://s3-ak.buzzfeed.com/static/2014-03/tmp/webdr05/1/19/c9bc5f700850dbe001a76ca4f61aa83b-4.jpg
Which “Gilmore Girls” Guy Is Your Soulmate?,http://www.buzzfeed.com/mackenziekruvant/which-gilmore-girls-guy-is-your-soulmate,5,Christopher Hayden,You got the hot dad! Good luck dealing with Lorelai.,You got: Christopher Hayden,http://s3-ak.buzzfeed.com/static/2014-03/tmp/webdr02/1/19/0614cac0ef9f31d36c2c353f74e27ff0-0.jpg
Which Character From Shakespeare Are You?,http://www.buzzfeed.com/alanwhite/which-character-from-shakespeare-are-you,0,Timon of Athens!,You place lots of faith in other people: You’re one of the most trusting friends out there. Let’s hope they don’t let you down and you die alone in the wilderness hating all of humanity.,You got: Timon of Athens!,http://s3-ak.buzzfeed.com/static/2014-03/tmp/webdr06/1/13/245a9cc656225fcb8fcd1b6869732374-3.jpg
Which Character From Shakespeare Are You?,http://www.buzzfeed.com/alanwhite/which-character-from-shakespeare-are-you,1,Othello!,"You are a committed and brave person, who perhaps loves the things closest to you too much. Let’s hope you don’t end up murdering your loved one and then committing suicide.",You got: Othello!,http://s3-ak.buzzfeed.com/static/2014-03/tmp/webdr03/1/13/cd57585a4fac662740e37e4cd15f5b60-0.jpg
Which Character From Shakespeare Are You?,http://www.buzzfeed.com/alanwhite/which-character-from-shakespeare-are-you,2,Coriolanus!,You’re an impressive figure who’s sometimes too stubborn and proud. You also have a domineering mother. Let’s hope you don’t end up brutally killed by a group of Roman conspirators.,You got: Coriolanus!,http://s3-ak.buzzfeed.com/static/2014-03/tmp/webdr03/1/13/a4ddd2a766029f9dbde9e996320ee645-10.jpg
Which Character From Shakespeare Are You?,http://www.buzzfeed.com/alanwhite/which-character-from-shakespeare-are-you,3,Macbeth!,You are fundamentally more of a fighter than a thinker; you respond to every problem with violence but can’t tolerate the psychological consequences of your actions. Let’s hope you don’t end up decapitated after fighting a duel you were doomed to lose.,You got: Macbeth!,http://s3-ak.buzzfeed.com/static/2014-03/tmp/webdr07/1/13/8a061a722bfb70f3c591d9503114395e-0.jpg
Which Character From Shakespeare Are You?,http://www.buzzfeed.com/alanwhite/which-character-from-shakespeare-are-you,4,Hamlet!,"You are a tremendously complex character: thoughtful, complex, indecisive, impulsive, careless, melancholy, and more, all at once. So let’s hope you don’t die after being stabbed by a poisoned sword.",You got: Hamlet!,http://s3-ak.buzzfeed.com/static/2014-03/tmp/webdr08/1/13/a6499bb595ca62752982ecd75ec1d2be-0.jpg
Which Character From Shakespeare Are You?,http://www.buzzfeed.com/alanwhite/which-character-from-shakespeare-are-you,5,King Lear!,"You value appearances over reality, preferring, for example, fawning over filial duty. So let’s hope you don’t descend into madness and finally die of grief after suffering one tragic loss after another.",You got: King Lear!,http://s3-ak.buzzfeed.com/static/2014-03/tmp/webdr05/1/13/6216ad48884793b831cca546796457c3-1.jpg
Which Character From Shakespeare Are You?,http://www.buzzfeed.com/alanwhite/which-character-from-shakespeare-are-you,6,Sir John Falstaff!,"You may be a bit vain and maybe even a little cowardly, but more importantly you’re the person everyone wants at their party. Let’s hit the clubs!",You got: Sir John Falstaff!,http://s3-ak.buzzfeed.com/static/2014-03/tmp/webdr06/1/13/952daf02c39920369b6e416ade7776b6-0.jpg
Which Character From Shakespeare Are You?,http://www.buzzfeed.com/alanwhite/which-character-from-shakespeare-are-you,7,Viola from “Twelfth Night”!,"You’re the female all audiences love â you’ve got an infectious energy, and you’re funny, clever, and cunning. Things might get tough for a bit, but good things will almost certainly happen to you.",You got: Viola from “Twelfth Night”!,http://s3-ak.buzzfeed.com/static/2014-03/tmp/webdr02/1/13/34c79b0ec305d56c2cc1a439e6d60eac-7.jpg
Which Character From Shakespeare Are You?,http://www.buzzfeed.com/alanwhite/which-character-from-shakespeare-are-you,8,Beatrice from “Much Ado About Nothing”!,"You’re wise, you’re funny, you’re willing to risk everything, and at times you’re genuinely a character to be feared. The audience LOVES you!",You got: Beatrice from “Much Ado About Nothing”!,http://s3-ak.buzzfeed.com/static/2014-03/tmp/webdr04/1/13/05b995fbecf7baaf8f3726d731cab241-1.jpg
Which Philosopher Are You?,http://www.buzzfeed.com/tabathaleggett/which-philosopher-are-you,0,John Locke.,You think life is what we make of it and believe that our experiences shape the people we become. You also think that every person is entitled to the same rights.,You got: John Locke.,http://s3-ak.buzzfeed.com/static/2014-03/tmp/webdr06/1/10/422522ab38d13ba4ded92805600d9f32-5.jpg
Which Philosopher Are You?,http://www.buzzfeed.com/tabathaleggett/which-philosopher-are-you,1,Epicurus.,"You think that the main point of life is to be happy and free of pain. In an ideal world, you would be entirely self-sufficient and surrounded by your friends as often as possible. You think that everything is random and that events in the universe are based on the unpredictable movements of atoms in space.",You got: Epicurus.,http://s3-ak.buzzfeed.com/static/2014-03/tmp/webdr06/1/10/474ca23b12bbb7fcd9819d8d815aef46-6.jpg
Which Philosopher Are You?,http://www.buzzfeed.com/tabathaleggett/which-philosopher-are-you,2,Jeremy Bentham.,"You think that everyone should have the right to express their own opinions and be heard. When making ethical decisions, you always try to maximise happiness for the greatest number of people.",You got: Jeremy Bentham.,http://s3-ak.buzzfeed.com/static/2014-03/tmp/webdr07/1/10/0c91f2e1dfe0689f0e75d2aa1c4a906e-2.jpg
Which Philosopher Are You?,http://www.buzzfeed.com/tabathaleggett/which-philosopher-are-you,3,René Descartes.,"You think that the mind and body are seperate, and that the mind controls the body. You’re also a bit of a a trend-setter and you’re never afraid to express new opinions.",You got: René Descartes.,http://s3-ak.buzzfeed.com/static/2014-03/tmp/webdr07/1/10/7697c453255ce057a337985a61abd7f6-12.jpg
Which Philosopher Are You?,http://www.buzzfeed.com/tabathaleggett/which-philosopher-are-you,4,Plato.,"You believe in reincarnation and think that you learnt everything you know in a previous life. You’re the smartest person you know, and suspect that your friends often copy you.",You got: Plato.,http://s3-ak.buzzfeed.com/static/2014-03/tmp/webdr06/1/10/414bc927cb6c25652c5537f78eea66dd-14.jpg
Which Philosopher Are You?,http://www.buzzfeed.com/tabathaleggett/which-philosopher-are-you,5,Aristotle.,"You think that everyone should aim to be as happy as they possibly can, and that happiness is best achieved by challenging yourself academically. You’re always reading and you enjoy going to art museums and galleries.",You got: Aristotle.,http://s3-ak.buzzfeed.com/static/2014-03/tmp/webdr06/1/10/7b5e02af8d952534dba745d102460a07-8.jpg
Which Philosopher Are You?,http://www.buzzfeed.com/tabathaleggett/which-philosopher-are-you,6,Immanuel Kant.,"When making moral decisions, you try not to have double standards and always ask yourself whether you’d be happy for others to act in the same way as you do. You always try not to be selfish.",You got: Immanuel Kant.,http://s3-ak.buzzfeed.com/static/2014-03/tmp/webdr02/1/10/cdf3d292928cadd62a38ec9556b07f93-2.jpg
Which Philosopher Are You?,http://www.buzzfeed.com/tabathaleggett/which-philosopher-are-you,7,David Hume.,You think that people learn by experiencing things rather than reading about them. You don’t think it’s possible to work out what will happen in the future based on past events.,You got: David Hume.,http://s3-ak.buzzfeed.com/static/2014-03/tmp/webdr05/1/10/d9db1e683f36760bc74710549103dd32-0.jpg
Which Philosopher Are You?,http://www.buzzfeed.com/tabathaleggett/which-philosopher-are-you,8,Socrates.,"If you don’t understand something, you’re not afraid to ask questions about it. You try your hardest to be a moral person and don’t value material possessions very highly.",You got: Socrates.,http://s3-ak.buzzfeed.com/static/2014-03/tmp/webdr02/1/10/99d1c7bda1bcf26a7e01639c284b47c0-6.jpg
Which Philosopher Are You?,http://www.buzzfeed.com/tabathaleggett/which-philosopher-are-you,9,Ludwig Wittgenstein.,You spend a lot of time thinking and often find yourself unable to express your thoughts to those around you. You’re baffled by the world and don’t think it’s possible to make sense of it.,You got: Ludwig Wittgenstein.,http://s3-ak.buzzfeed.com/static/2014-03/tmp/webdr05/1/10/37df6fa34005c7c777ecf3919b078c1d-12.jpg
Which Philosopher Are You?,http://www.buzzfeed.com/tabathaleggett/which-philosopher-are-you,10,Thomas Hobbes.,You’re a strong advocate of equal rights for all people and think that the best way to ensure that everyone has the rights they deserve is to give up individual freedom and accept policies from a central authority.,You got: Thomas Hobbes.,http://s3-ak.buzzfeed.com/static/2014-03/tmp/webdr05/1/10/e42338e5418a4906018faeb3a6407430-13.jpg
Which Philosopher Are You?,http://www.buzzfeed.com/tabathaleggett/which-philosopher-are-you,11,Michel Foucault.,"You find it hard to self-define, as you believe that you’re always changing. You don’t believe that power is possessed by individuals, but instead think power is an action that individuals can engage in.",You got: Michel Foucault.,http://s3-ak.buzzfeed.com/static/2014-03/tmp/webdr02/1/10/ef8a739694e89b8769046daaa0f86f82-3.jpg
Which Philosopher Are You?,http://www.buzzfeed.com/tabathaleggett/which-philosopher-are-you,12,Judith Butler.,"You think that gender is a social construct that is not tied to material, bodily facts. You’re a feminist and don’t think that anyone should subscribe to gender norms.",You got: Judith Butler.,http://s3-ak.buzzfeed.com/static/2014-03/tmp/webdr05/1/10/d677da34037f1b2cb6126257543199a1-4.jpg
Which Philosopher Are You?,http://www.buzzfeed.com/tabathaleggett/which-philosopher-are-you,13,John Stuart Mill.,"You think that everyone should be able to make their own decisions, even if others don’t agree with you. You think that the right thing to do always involves pleasing the majority of people.",You got: John Stuart Mill.,http://s3-ak.buzzfeed.com/static/2014-03/tmp/webdr06/1/10/50b8399b73e69f73c498e1a29db627ee-3.jpg
