"UNION, NJ",Union,Union
"ROSEDALE, NY",Queens,Queens
"ALBANY, OH",Athens,Athens
"EASTAMPTON, NJ",Burlington,Burlington
"ABILENE, KS",Dickinson,Dickinson
"HARTSDALE, NY",Westchester,Westchester
"ALBANY, OR",Linn County,Linn County
"PIEDMONT, AL",Calhoun,Calhoun
"BRAWLEY, CA",Imperial County,Imperial County
"LA PORTE CITY, IA",Black Hawk,Black Hawk
"BERMUDA DUNES, CA",Riverside County,Riverside County
"CLYMER, PA",Indiana,Indiana
"MILLINGTON, MI",Tuscola,Tuscola
"LEHIGH ACRES, FL",Lee,Lee
"DAPHNE, AL",Baldwin,Baldwin
"HIGGANUM, CT",Middlesex,Middlesex
"ABBEVILLE, SC",Abbeville,Abbeville
"MAGNA, UT",Salt Lake County,Salt Lake County
"RIGGINS, ID",Idaho,Idaho
"CENTREVILLE, AL",Bibb,Bibb
"PENINSULA, OH",Summit,Summit
"CLARKSVILLE, OH",Clinton,Clinton
"PEWAUKEE, WI",Waukesha,Waukesha
"SAVANNAH, GA",Chatham,Chatham
"DELL RAPIDS, SD",Minnehaha,Minnehaha
"TRAFALGAR, IN",Johnson,Johnson
"NORTH WALES, PA",Montgomery,Montgomery
"SANTA ROSA, TX",Cameron,Cameron
"GOESSEL, KS",Marion,Marion
"GRANVILLE, OH",Licking,Licking
"CLEVELAND, GA",White,White
"GADSDEN, SC",Richland,Richland
"THE DALLES, OR",Wasco County,Wasco County
"BENTONVILLE, AR",Benton,Benton
"MEDWAY, MA",Norfolk,Norfolk
"BLOOMINGTON, IN",Monroe,Monroe
"BLOOMINGTON, IL",McLean,McLean
"CUMBERLAND, RI",Providence,Providence
"ATWATER, CA",Merced County,Merced County
"CAPE CORAL, FL",Lee,Lee
"ROXBURY, NJ",Morris,Morris
"MIDDLETOWN, NJ",Monmouth,Monmouth
"LANSDOWNE, PA",Delaware,Delaware
"GLENCOE, AL",Etowah,Etowah
"HURRICANE, WV",Putnam,Putnam
"EDEN PRAIRIE, MN",Hennepin,Hennepin
"EDINBURGH, ST",Victoria,Victoria
"SALLIS, MS",Attala,Attala
"FLOSSMOOR, IL",Cook,Cook
"THORNTON, CO",Adams,Adams
"VISTA, CA",San Diego County,San Diego County
"NORTH PALM BEACH, FL",Palm Beach,Palm Beach
"GRAMPIAN, PA",Clearfield,Clearfield
"STERLING, UT",Sanpete County,Sanpete County
"WESTFIELD, NJ",Union,Union
"GRANADA HILLS, CA",Los Angeles County,Los Angeles County
"BROOKHAVEN, MS",Lincoln,Lincoln
"APPOMATTOX, VA",Appomattox,Appomattox
"YEADON, PA",Delaware,Delaware
"HALEIWA, HI",Honolulu County,Honolulu County
"CHATSWORTH, CA",Los Angeles County,Los Angeles County
"IRVINE, CA",Orange County,Orange County
"CONWAY, SC",Horry,Horry
"BUCKSPORT, SC",Horry,Horry
"WAUWATOSA, WI",Milwaukee,Milwaukee
"BOTHELL, WA",King County,King County
"WILLINGBORO, NJ",Burlington,Burlington
"DRESDEN, TN",Weakley,Weakley
"ASHEVILLE, NC",Buncombe,Buncombe
"NORTH PLATTE, NE",Lincoln,Lincoln
"BROWNSVILLE, KY",Edmonson,Edmonson
"HARLAN, IA",Shelby,Shelby
"AUSTELL, GA",Cobb,Cobb
"AKRON, OH",Summit,Summit
"STEVENSON RANCH, CA",Los Angeles County,Los Angeles County
"COQUITTLAM, BC",Greater Vancouver,Greater Vancouver
"CAPE CARTERET, NC",Carteret,Carteret
"CALDWELL, NJ",Essex,Essex
"CAROL CITY, FL",Miami-Dade,Miami-Dade
"SUMNER, WA",Pierce County,Pierce County
"CALIPATRIA, CA",Imperial County,Imperial County
"ESPARTO, CA",Yolo County,Yolo County
"KINGSVILLE, TX",Kleberg,Kleberg
"WILLIAMSBURG, IA",Iowa,Iowa
"GALLIANO, LA",Lafourche,Lafourche
"ALEXANDRIA, AL",Alessandria,AL
"CELINA, TX",Collin,Collin
"MASURY, OH",Trumbull,Trumbull
"OXFORD, GA",Newton,Newton
"OREGON CITY, OR",Clackamas County,Clackamas County
"SEAFORD, NY",Nassau,Nassau
"CHILDERSBURG, AL",Talladega,Talladega
"MART, TX",McLennan,McLennan
"BIG SANDY, TN",Benton,Benton
"NOVATO, CA",Marin County,Marin County
"LORIS, SC",Horry,Horry
"CAMDEN, AR",Ouachita,Ouachita
"FERNANDINA BEACH, FL",Nassau,Nassau
"CAMP HILL, PA",Cumberland,Cumberland
"COPPELL, TX",Dallas,Dallas
"SAN JOAQUIN, CA",Fresno County,Fresno County
"FOXBORO, MA",Norfolk,Norfolk
"BROAD RUN, VA",Fauquier,Fauquier
"WEST HARRISON, NY",Westchester,Westchester
"COLD SPRING, NY",Putnam,Putnam
"SILOAM, GA",Greene,Greene
"MOUNT AIRY, GA",Habersham,Habersham
"UNION CITY, NJ",Union,Union
"AUBURN, MA",Worcester,Worcester
"WEST DES MOINES, IA",Polk,Polk
"ABINGDON, VA",Washington,Washington
"NORTHBROOK, IL",Cook,Cook
"TRION, GA",Chattooga,Chattooga
"COTTAGE GROVE, MN",Washington,Washington
"EDGEWOOD, MD",Harford,Harford
"GLENWOOD, IL",Cook,Cook
"BRONXVILLE, NY",Westchester,Westchester
"OLIVE BRANCH, MS",DeSoto,Desoto
"FORT SMITH, AR",Sebastian,Sebastian
"HAMILTON, OH",Butler,Butler
"HAMILTON, ON",Hamilton Division,Hamilton Division
"LINCOLNDALE, NY",Westchester,Westchester
"WOODBERRY FOREST, VA",Madison,Madison
"SURF CITY, NJ",Ocean,Ocean
"PLANO, IL",Kendall,Kendall
"MANORVILLE, NY",Suffolk,Suffolk
"UTICA, NY",Oneida,Oneida
"MUNCIE, IN",Delaware,Delaware
"ARLINGTON, TN",Shelby,Shelby
"MAYS LANDING, NJ",Atlantic,Atlantic
"VERMONT, IL",Fulton,Fulton
"WAILUKU, HI",Maui County,Maui County
"UTICA, NE",Seward,Seward
"IJAMSVILLE, MD",Frederick,Frederick
"LOUISBURG, KS",Miami,Miami
"TOMBALL, TX",Harris,Harris
"MILWAUKEE, WI",Milwaukee,Milwaukee
"EL CAMPO, TX",Wharton,Wharton
"LATROBE, PA",Westmoreland,Westmoreland
none,Monroe,Monroe
"PLAINS, PA",Luzerne,Luzerne
"NORTH ROYALTON, OH",Cuyahoga,Cuyahoga
"GREENUP, KY",Greenup,Greenup
"KENANSVILLE, NC",Duplin,Duplin
"READING, PA",Berks,Berks
"AMHERST JUNCTION, WI",Portage,Portage
"WYLIE, TX",Collin,Collin
"STATE COLLEGE, PA",Centre,Centre
"LAS CRUCES, NM",Dona Ana,Dona Ana
"RAEFORD, NC",Hoke,Hoke
"SEABROOK, TX",Harris,Harris
"HAVELOCK, NC",Craven,Craven
"TYLERTOWN, MS",Walthall,Walthall
"MANITOWOC, WI",Manitowoc,Manitowoc
"NEWBERRY, SC",Newberry,Newberry
"NEWTON GROVE, NC",Sampson,Sampson
"CROMWELL, CT",Middlesex,Middlesex
"STONEBORO, PA",Mercer,Mercer
"FALCON HEIGHTS, MN",Ramsey,Ramsey
"KENSINGTON, NH",Rockingham,Rockingham
"KINGSBURG, CA",Fresno County,Fresno County
"LAKE HAMILTON, FL",Polk,Polk
"DARLINGTON, WI",Lafayette,Lafayette
"SKANEATELES, NY",Onondaga,Onondaga
"ARCADIA, IN",Hamilton,Hamilton
"BRIGHTON, CO",Adams,Adams
"ALBURNETT, IA",Linn,Linn
"LONE OAK, TX",Hunt,Hunt
"MCPHERSON, KS",McPherson,McPherson
"LEROY, AL",Washington,Washington
"KEY WEST, FL",Monroe,Monroe
"CORONA, CA",Riverside County,Riverside County
"GREENVILLE, IN",Floyd,Floyd
"GREENVILLE, IL",Bond,Bond
"ALLENWOOD, NJ",Monmouth,Monmouth
"FORT WHITE, FL",Columbia,Columbia
"MOORHEAD, MN",Clay,Clay
"MOORHEAD, MS",Sunflower,Sunflower
"LAUDERDALE LAKES, FL",Broward,Broward
"SHADY SPRING, WV",Raleigh,Raleigh
"RIDGELAND, MS",Madison,Madison
"COLCHESTER, CT",New London,New London
"HUGHESVILLE, PA",Lycoming,Lycoming
"KINGWOOD, TX",Harris,Harris
"SPARTA, TN",White,White
"PROSPER, TX",Collin,Collin
"PICKENS, SC",Pickens,Pickens
"ADEL, GA",Cook,Cook
"GOTHA, FL",Orange,Orange
"DANIA, FL",Broward,Broward
"ASHLAND, OH",Ashland,Ashland
"TULSA, OK",Tulsa,Tulsa
"HUGO, MN",Washington,Washington
"ALICEVILLE, AL",Pickens,Pickens
"ELIZABETH, NJ",Union,Union
"STATESVILLE, NC",Iredell,Iredell
"SAPULPA, OK",Creek,Creek
"LANSING, IL",Cook,Cook
"BUTLER, GA",Taylor,Taylor
"PASCAGOULA, MS",Jackson,Jackson
"BLOOMSDALE, MO",Ste. Genevieve,Ste. Genevieve
"HUBBARD, TX",Hill,Hill
"ELLABELL, GA",Bryan,Bryan
"FOWLER, CA",Fresno County,Fresno County
"SOMERVILLE, TN",Fayette,Fayette
"AXTELL, TX",McLennan,McLennan
"MUSCLE SHOALS, AL",Colbert,Colbert
"DARNESTOWN, MD",Montgomery,Montgomery
"BUFFALO, SD",Harding,Harding
"DOUGLAS, GA",Coffee,Coffee
"AMES, IA",Story,Story
"GLENWOOD SPRINGS, CO",Garfield,Garfield
"MIDLAND PARK, NJ",Bergen,Bergen
"GARFIELD, GA",Emanuel,Emanuel
"PIEDMONT, CA",Alameda County,Alameda County
"THOMPSONS, TX",Fort Bend,Fort Bend
"WASHINGTON GROVE, MD",Montgomery,Montgomery
"BONIFAY, FL",Holmes,Holmes
"GATESVILLE, TX",Coryell,Coryell
"JENKINSBURG, GA",Butts,Butts
"PERRY, IA",Dallas,Dallas
"NILES, OH",Trumbull,Trumbull
"OSCEOLA, AR",Mississippi,Mississippi
"WEST HENRIETTA, NY",Monroe,Monroe
"POMFRET, MD",Charles,Charles
"HONEY GROVE, TX",Fannin,Fannin
"ODESSA, TX",Ector,Ector
"ADA, MI",Kent,Kent
"TROY, NY",Rensselaer,Rensselaer
"CLARKSVILLE, MD",Howard,Howard
"SADDLE BROOK, NJ",Bergen,Bergen
"MADISON, VA",Madison,Madison
"WEBB CITY, MO",Jasper,Jasper
"TIGARD, OR",Washington County,Washington County
"RAYNE, LA",Acadia,Acadia
"SACHSE, TX",Dallas,Dallas
"HANAHAN, SC",Berkeley,Berkeley
"SMITHTOWN, NY",Suffolk,Suffolk
"CENTRAL VALLEY, NY",Orange,Orange
"BLADENSBURG, MD",Prince George's,Prince George's
"FORTVILLE, IN",Hancock,Hancock
"SUGAR LAND, TX",Fort Bend,Fort Bend
"BELLEVUE, IA",Jackson,Jackson
"HURRICANE, UT",Washington County,Washington County
"BRYANT, AR",Saline,Saline
"MIDDLETOWN, PA",Dauphin,Dauphin
"FALLS, PA",Wyoming,Wyoming
"WASHINGTON TOWNSHIP, NJ",Gloucester,Gloucester
"PAWTUCKET, RI",Providence,Providence
"HOMESTEAD, FL",Miami-Dade,Miami-Dade
"CASHMERE, WA",Chelan County,Chelan County
"CROWLEY, TX",Tarrant,Tarrant
"WEST BURLINGTON, IA",Des Moines,Des Moines
"GREENWICH, CT",Fairfield,Fairfield
"QUEENSBURY, NY",Warren,Warren
"WEBSTER CITY, IA",Hamilton,Hamilton
"SANDERSVILLE, GA",Washington,Washington
"MARSHALLTOWN, IA",Marshall,Marshall
"WIGGINS, CO",Morgan,Morgan
"DAYTONA BEACH SHORES, FL",Volusia,Volusia
"OLATHE, KS",Johnson,Johnson
"TROUT VALLEY, IL",McHenry,McHenry
"CALGARY, AB",Division No. 6,Division No. 6
"JOHNSTON, RI",Providence,Providence
"HARVARD, IL",McHenry,McHenry
"VILLE PLATTE, LA",Evangeline,Evangeline
"SPARKS, GA",Cook,Cook
"ROCHESTER, IL",Sangamon,Sangamon
"VAIL, AZ",Pima,Pima
"AMBRIDGE, PA",Beaver,Beaver
"SALINAS, CA",Monterey County,Monterey County
"HAWTHORNE, FL",Alachua,Alachua
"WALTERBORO, SC",Colleton,Colleton
"SUFFIELD, CT",Hartford,Hartford
"LAWRENCEBURG, KY",Anderson,Anderson
"LAKE GENEVA, WI",Walworth,Walworth
"LECANTO, FL",Citrus,Citrus
"MAYSVILLE, KY",Mason,Mason
"CAMBRIA HEIGHTS, NY",Queens,Queens
"GRAND JUNCTION, CO",Mesa,Mesa
"GRANBURY, TX",Hood,Hood
"CLOVER, SC",York,York
"FALLBROOK, CA",San Diego County,San Diego County
"GULF SHORES, AL",Baldwin,Baldwin
"DALZELL, IL",Bureau,Bureau
"COVENTRY, CT",Tolland,Tolland
"NORTH BRUNSWICK, NJ",Middlesex,Middlesex
"MAHOPAC, NY",Putnam,Putnam
"PENNINGTON, AL",Choctaw,Choctaw
"PALM DESERT, CA",Riverside County,Riverside County
"PANORAMA CITY, CA",Los Angeles County,Los Angeles County
"BENSON, NC",Johnston,Johnston
"CROTON FALLS, NY",Westchester,Westchester
"SHANNON, MS",Lee,Lee
"TREMONTON, UT",Box Elder County,Box Elder County
"ERIAL, NJ",Camden,Camden
"GREENWELL SPRINGS, LA",East Baton Rouge,East Baton Rouge
"HENDERSONVILLE, NC",Henderson,Henderson
"YORKTOWN, VA",York,York
"MONETA, VA",Bedford,Bedford
"ALLENTOWN, NJ",Monmouth,Monmouth
"ZEELAND, MI",Ottawa,Ottawa
"ROCKMART, GA",Polk,Polk
"COLLEGE PARK, MD",Prince George's,Prince George's
"COATESVILLE, PA",Chester,Chester
"NORTHERN CAMBRIA, PA",Cambria,Cambria
"WILLIAMSTON, MI",Ingham,Ingham
"O FALLON, MO",St. Charles,St Charles
"RIVER VALE, NJ",Bergen,Bergen
"EAU CLAIRE, WI",Eau Claire,Eau Claire
"TAHLEQUAH, OK",Cherokee,Cherokee
"OCONOMOWOC, WI",Waukesha,Waukesha
"MEDFORD, NJ",Burlington,Burlington
"REINHOLDS, PA",Lancaster,Lancaster
"MASSENA, NY",St. Lawrence,St Lawrence
"CAMBRIDGE, MA",Middlesex,Middlesex
"VALENCIA, CA",Los Angeles County,Los Angeles County
"CAPE MAY, NJ",Cape May,Cape May
"PORT ALLEN, LA",West Baton Rouge,West Baton Rouge
"ALTAIR, TX",Colorado,Colorado
"PORT HURON, MI",St. Clair,St Clair
"EUFAULA, AL",Barbour,Barbour
"STERLING, IL",Whiteside,Whiteside
"OCEANPORT, NJ",Monmouth,Monmouth
"MENTOR, OH",Lake,Lake
"DEERFIELD, NH",Rockingham,Rockingham
"FORT LAWN, SC",Chester,Chester
"MARSHFIELD, MA",Plymouth,Plymouth
"BALLWIN, MO",St. Louis,St Louis
"JUNCTION CITY, AR",Union,Union
"FLOURTOWN, PA",Montgomery,Montgomery
"ALDEN, NY",Erie,Erie
"HAMILTON, AL",Marion,Marion
"CENTENNIAL, CO",Arapahoe,Arapahoe
"VICTORVILLE, CA",San Bernardino County,San Bernardino County
"HALTOM CITY, TX",Tarrant,Tarrant
"ARLINGTON, VA",Arlington,Arlington
"OXNARD, CA",Ventura County,Ventura County
"SCAPPOOSE, OR",Columbia County,Columbia County
"JACKSON, GA",Butts,Butts
"RIVIERA BEACH, FL",Palm Beach,Palm Beach
"CROSS, SC",Berkeley,Berkeley
"ERIE, PA",Erie,Erie
"COLLIERVILLE, TN",Shelby,Shelby
"BROWNSVILLE, TN",Haywood,Haywood
"PARIS, OH",Stark,Stark
"BROWNWOOD, TX",Brown,Brown
"SAUGUS, MA",Essex,Essex
"NEW CANAAN, CT",Fairfield,Fairfield
"WESTMINSTER, CO",Adams,Adams
"ROCKVILLE, MD",Montgomery,Montgomery
"KENNETT SQUARE, PA",Chester,Chester
"DORCHESTER, MA",Suffolk,Suffolk
"ZEBULON, GA",Pike,Pike
"WASHOUGAL, WA",Clark County,Clark County
"ELMA, NY",Erie,Erie
"CARRBORO, NC",Orange,Orange
"SUMMERFIELD, NC",Guilford,Guilford
"SUSSEX, WI",Waukesha,Waukesha
"MORRILTON, AR",Conway,Conway
"IMMACULATA, PA",Chester,Chester
"COUNTRYSIDE, IL",Cook,Cook
"SIMPSONVILLE, SC",Greenville,Greenville
"FOLLY BEACH, SC",Charleston,Charleston
"SOMERS POINT, NJ",Atlantic,Atlantic
"SAINT CHARLES, MO",St. Charles,St Charles
"CRANSTON, RI",Providence,Providence
"HAW RIVER, NC",Alamance,Alamance
"HUBER HEIGHTS, OH",Montgomery,Montgomery
"TAMARAC, FL",Broward,Broward
"PUEBLO, CO",Pueblo,Pueblo
"FAIRFIELD, NJ",Essex,Essex
"EATONTON, GA",Putnam,Putnam
"WESTWOOD, NJ",Bergen,Bergen
"SCOTCH PLAINS, NJ",Union,Union
"MARIPOSA, CA",Mariposa County,Mariposa County
"BROCKVILLE, ON",Leeds and Grenville United Counties,Leeds and Grenville United Counties
"WOODVILLE, WI",St. Croix,St Croix
"LIDGERWOOD, ND",Richland,Richland
"KIRKWOOD, MO",St. Louis,St Louis
"FRANKSTON, TX",Anderson,Anderson
"HOXIE, KS",Sheridan,Sheridan
"QUARTZ HILL, CA",Los Angeles County,Los Angeles County
"GRAFTON, MA",Worcester,Worcester
"LOUISVILLE, GA",Jefferson,Jefferson
"DETROIT LAKES, MN",Becker,Becker
"MEQUON, WI",Ozaukee,Ozaukee
"HOPE, RI",Providence,Providence
"PALOS PARK, IL",Cook,Cook
"WARWICK, RI",Kent,Kent
"NANTUCKET, MA",Nantucket,Nantucket
"GLOUCESTER, MA",Essex,Essex
"LAKEHEAD, CA",Shasta County,Shasta County
"SOUTH LAKE, TX",Tarrant,Tarrant
"NORTH POLE, AK",Fairbanks North Star,Fairbanks North Star
"ASHLAND, AL",Clay,Clay
"KEWASKUM, WI",Washington,Washington
"RYDAL, PA",Montgomery,Montgomery
"FITCHBURG, MA",Worcester,Worcester
"MAHNOMEN, MN",Mahnomen,Mahnomen
"ATTALLA, AL",Etowah,Etowah
"ASHBURN, GA",Turner,Turner
"STREETSBORO, OH",Portage,Portage
"KEYPORT, NJ",Monmouth,Monmouth
"TITUSVILLE, FL",Brevard,Brevard
"DORAVILLE, GA",DeKalb,Dekalb
"ODENVILLE, AL",St. Clair,St Clair
"CHESNEE, SC",Spartanburg,Spartanburg
"BLUE RIDGE, GA",Fannin,Fannin
"GARDEN GROVE, CA",Orange County,Orange County
"GLENDALE, AZ",Maricopa,Maricopa
"OKETO, KS",Marshall,Marshall
"AMORY, MS",Monroe,Monroe
"SUNNYVALE, TX",Dallas,Dallas
"COLUMBIA FALLS, MT",Flathead,Flathead
"ASTORIA, OR",Clatsop County,Clatsop County
"MADISONVILLE, KY",Hopkins,Hopkins
"PERRY, GA",Houston,Houston
"BLACKSBURG, VA",Montgomery,Montgomery
"PONCHATOULA, LA",Tangipahoa,Tangipahoa
"KERENS, TX",Navarro,Navarro
"LADSON, SC",Charleston,Charleston
"ADA, OH",Hardin,Hardin
"BERLIN, NJ",Camden,Camden
"MOUNTAIN HOME, ID",Elmore,Elmore
"SHELTON, CT",Fairfield,Fairfield
"MADISON, TN",Davidson,Davidson
"SEBASTOPOL, MS",Scott,Scott
"MATTESON, IL",Cook,Cook
"WEST END, NC",Moore,Moore
"WEST BARNSTABLE, MA",Barnstable,Barnstable
"SMITHS, AL",Lee,Lee
"FAIRMOUNT, GA",Gordon,Gordon
"STRONGSVILLE, OH",Cuyahoga,Cuyahoga
"LANDER, WY",Fremont,Fremont
"WIRTZ, VA",Franklin,Franklin
"SEGUIN, TX",Guadalupe,Guadalupe
"SAN CLEMENTE, CA",Orange County,Orange County
"SEVERN, MD",Anne Arundel,Anne Arundel
"BLOOMINGTON, MN",Hennepin,Hennepin
"ARTESIA, NM",Eddy,Eddy
"GLASSBORO, NJ",Gloucester,Gloucester
"CYPRESS, CA",Orange County,Orange County
"COPLEY, OH",Summit,Summit
"GEORGETOWN, DE",Sussex,Sussex
"PROSSER, WA",Benton County,Benton County
"WHITESBURG, KY",Letcher,Letcher
"MIDDLETOWN, RI",Newport,Newport
"YARROW POINT, WA",King County,King County
"HERMANTOWN, MN",St. Louis,St Louis
"BLOOMINGVILLE, OH",Erie,Erie
"POLSON, MT",Lake,Lake
"PENFIELD, NY",Monroe,Monroe
"LA PLATA, MD",Charles,Charles
"KAPAAU, HI",Hawaii County,Hawaii County
"TEMPLE, GA",Carroll,Carroll
"MAPLE GROVE, MN",Hennepin,Hennepin
"PRESTON, ID",Franklin,Franklin
"FARMINGTON, MO",St. Francois,St Francois
"FARMINGTON, MI",Oakland,Oakland
"SHERBORN, MA",Middlesex,Middlesex
"LAKE PARK, FL",Palm Beach,Palm Beach
"PALATINE, IL",Cook,Cook
"WICKENBURG, AZ",Maricopa,Maricopa
"LAWRENCEBURG, IN",Dearborn,Dearborn
"FORT HUACHUCA, AZ",Cochise,Cochise
"LEXINGTON, MS",Holmes,Holmes
"MOCKSVILLE, NC",Davie,Davie
"BAY CITY, TX",Matagorda,Matagorda
"AUSTIN, TX",Travis,Travis
"HUNTINGTON BEACH, CA",Orange County,Orange County
"IRWINTON, GA",Wilkinson,Wilkinson
"SMYRNA, DE",Kent,Kent
"WHITE PLAINS, MD",Charles,Charles
"TUNNEL HILL, GA",Whitfield,Whitfield
"STANWOOD, WA",Snohomish County,Snohomish County
"MILFORD, NJ",Hunterdon,Hunterdon
"LONG BEACH, MS",Harrison,Harrison
"GRAND MEADOW, MN",Mower,Mower
"DUNMORE, PA",Lackawanna,Lackawanna
"GILMORE CITY, IA",Pocahontas,Pocahontas
"HAZLEHURST, MS",Copiah,Copiah
"SPRINGHILL, LA",Webster,Webster
"MOUNTAINSIDE, NJ",Union,Union
"ALMA, MI",Gratiot,Gratiot
"OPELOUSAS, LA",St. Landry,St Landry
"WEXFORD, PA",Allegheny,Allegheny
"GRETNA, VA",Pittsylvania,Pittsylvania
"DAWSON, GA",Terrell,Terrell
"LA PUENTE, CA",Los Angeles County,Los Angeles County
"KAHUKU, HI",Honolulu County,Honolulu County
"DELHI, LA",Richland,Richland
"TINLEY PARK, IL",Cook,Cook
"FARGO, ND",Cass,Cass
"MARTIN, GA",Stephens,Stephens
"EASTLAND, TX",Eastland,Eastland
"GARFIELD HEIGHTS, OH",Cuyahoga,Cuyahoga
"MOSS POINT, MS",Jackson,Jackson
"AUBURN, IA",Sac,Sac
"HARDEEVILLE, SC",Jasper,Jasper
"ESCONDIDO, CA",San Diego County,San Diego County
"MONTGOMERY, AL",Montgomery,Montgomery
"OLD LYME, CT",New London,New London
"PORT BYRON, IL",Rock Island,Rock Island
"PENDLETON, OR",Umatilla County,Umatilla County
"SUNRISE, FL",Broward,Broward
"TOLEDO, IA",Tama,Tama
"ONEONTA, NY",Otsego,Otsego
"EATONVILLE, FL",Orange,Orange
"TRENTON, NJ",Mercer,Mercer
"LUTCHER, LA",St. James,St James
"WOODSTOCK, GA",Cherokee,Cherokee
"SILVER SPRING, MD",Montgomery,Montgomery
"LAVERNIA, TX",Wilson,Wilson
"SAINT CLAIR SHORES, MI",Macomb,Macomb
"MILL CREEK, WA",Snohomish County,Snohomish County
"CROCKETT, TX",Houston,Houston
"FAYETTEVILLE, GA",Fayette,Fayette
"ALTA LOMA, CA",San Bernardino County,San Bernardino County
"SPARTANBURG, SC",Spartanburg,Spartanburg
"HAZEL GREEN, AL",Madison,Madison
"LYNDEN, WA",Whatcom County,Whatcom County
"ENGLEWOOD, OH",Montgomery,Montgomery
"BRIDGEVIEW, IL",Cook,Cook
"MOUNTVILLE, PA",Lancaster,Lancaster
"HUTTO, TX",Williamson,Williamson
"MENASHA, WI",Winnebago,Winnebago
"WESTMINSTER, MD",Carroll,Carroll
"BELVEDERE, CA",Marin County,Marin County
"RAVENNA, OH",Portage,Portage
"GIG HARBOR, WA",Pierce County,Pierce County
"EAST MEADOW, NY",Nassau,Nassau
"LARGO, MD",Prince George's,Prince George's
"LINDSAY, CA",Tulare County,Tulare County
"JACKSON, AL",Clarke,Clarke
"REX, GA",Clayton,Clayton
"SUMMERVILLE, PA",Jefferson,Jefferson
"FORT WORTH, TX",Tarrant,Tarrant
"COVINGTON, GA",Newton,Newton
"VALDOSTA, GA",Lowndes,Lowndes
"ARP, TX",Smith,Smith
"SCOTT, LA",Lafayette,Lafayette
"PUTNAM VALLEY, NY",Putnam,Putnam
"LITTLE SILVER, NJ",Monmouth,Monmouth
"DICKINSON, ND",Stark,Stark
"STORY CITY, IA",Story,Story
"NORTH LAUDERDALE, FL",Broward,Broward
"HIGH POINT, NC",Guilford,Guilford
"WYOMING, OH",Hamilton,Hamilton
"HARLINGEN, TX",Cameron,Cameron
"KEAAU, HI",Hawaii County,Hawaii County
"VACHERIE, LA",St. James,St James
"SANTA FE, TX",Galveston,Galveston
"RADCLIFF, KY",Hardin,Hardin
"CUMBERLAND, MD",Allegany,Allegany
"CUMBERLAND, ME",Cumberland,Cumberland
"DAVENPORT, IA",Scott,Scott
"DADEVILLE, AL",Tallapoosa,Tallapoosa
"WARRENTON, MO",Warren,Warren
"BEAVER SPRINGS, PA",Snyder,Snyder
"MELVINDALE, MI",Wayne,Wayne
"RESEDA, CA",Los Angeles County,Los Angeles County
"PRAIRIE VILLAGE, KS",Johnson,Johnson
"MANDEVILLE, LA",St. Tammany,St Tammany
"BROOKLINE, MA",Norfolk,Norfolk
"FRENCHTOWN, MT",Missoula,Missoula
"GREENVILLE, MS",Washington,Washington
"PISMO BEACH, CA",San Luis Obispo County,San Luis Obispo County
"DONALDSONVILLE, LA",Ascension,Ascension
"BEEVILLE, TX",Bee,Bee
"QUAKERTOWN, PA",Bucks,Bucks
"GENOA, OH",Ottawa,Ottawa
"PHILLIPS RANCH, CA",Los Angeles County,Los Angeles County
"NOVI, MI",Oakland,Oakland
"TREASURE ISLAND, FL",Pinellas,Pinellas
"HOBART, IN",Lake,Lake
"EAST HARTFORD, CT",Hartford,Hartford
"OCEAN CITY, NJ",Cape May,Cape May
"WESTLAND, MI",Wayne,Wayne
"JEFFERSON CITY, MO",Cole,Cole
"PORTSMOUTH, NH",Rockingham,Rockingham
"DENMARK, SC",Bamberg,Bamberg
"GARLAND, UT",Box Elder County,Box Elder County
"MOLALLA, OR",Clackamas County,Clackamas County
"MIRAMAR, FL",Broward,Broward
"DILLSBURG, PA",York,York
"MIDWEST CITY, OK",Oklahoma,Oklahoma
"COLFAX, NC",Guilford,Guilford
"OSAKIS, MN",Douglas,Douglas
"WOODSIDE, CA",San Mateo County,San Mateo County
"BEAVERTON, OR",Washington County,Washington County
"TRENTON, SC",Edgefield,Edgefield
"POTOSI, MO",Washington,Washington
"DRESDEN, OH",Muskingum,Muskingum
"FOREST, MS",Scott,Scott
"CLINTON, TN",Anderson,Anderson
"LITTLETON, NC",Halifax,Halifax
"STANFORD, CA",Santa Clara County,Santa Clara County
"NEWTON, TX",Newton,Newton
"ELLENWOOD, GA",Clayton,Clayton
"LAKE HAMILTON, AR",Garland,Garland
"WINTER HAVEN, FL",Polk,Polk
"NEW SMYRNA BEACH, FL",Volusia,Volusia
"GLENDALE, CA",Los Angeles County,Los Angeles County
"MILLEDGEVILLE, GA",Baldwin,Baldwin
"SAINT ROSE, LA",St. Charles,St Charles
"OCHLOCKNEE, GA",Thomas,Thomas
"WILDOMAR, CA",Riverside County,Riverside County
"DIX HILLS, NY",Suffolk,Suffolk
"GARDEN CITY, NY",Nassau,Nassau
"GOODLETTSVILLE, TN",Davidson,Davidson
"RINCON, GA",Effingham,Effingham
"NESBIT, MS",DeSoto,Desoto
"WEST NYACK, NY",Rockland,Rockland
"AYDEN, NC",Pitt,Pitt
"ALTA, UT",Salt Lake County,Salt Lake County
"CLARKSVILLE, IA",Butler,Butler
"OLD FORGE, PA",Lackawanna,Lackawanna
"TULARE, CA",Tulare County,Tulare County
"CLE ELUM, WA",Kittitas County,Kittitas County
